Date;Time of day;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
18.02.18;09:00;10.128;2069;2069;1085;1487;519;2;2936;24;875;2.069;0;4.053;0;0;1.085;1.111;376;519;0;2;0;2.936;0;24;0;875;0
18.02.18;10:00;9.886;1931;1931;1123;1453;536;2;2673;163;895;1.931;0;3.986;0;0;1.123;1.138;315;536;0;2;0;2.673;0;163;0;895;0
18.02.18;11:00;10.481;1945;1945;209;1369;555;2;2447;291;794;1.945;0;3.907;0;22;187;1.037;332;555;0;2;0;2.447;0;291;0;794;0
18.02.18;12:00;11.435;2117;2117;537;1378;554;2;2580;710;843;2.117;0;3.614;0;388;149;1.077;301;554;0;2;0;2.580;0;710;0;843;0
18.02.18;13:00;9.426;1966;1966;1040;1173;430;2;2634;254;843;1.966;0;3.568;0;5;1.035;966;207;430;0;2;0;2.634;0;254;0;843;0
18.02.18;14:00;9.327;2040;2040;938;1175;420;2;2542;237;721;2.040;0;3.718;0;0;938;880;295;420;0;2;0;2.542;0;237;0;721;0
18.02.18;15:00;7.510;2097;2097;1838;1162;381;2;2286;214;683;2.097;0;3.581;0;0;1.838;847;315;381;0;2;0;2.286;0;0;214;683;0
18.02.18;16:00;7.300;2011;2011;1663;1410;412;2;2268;624;713;2.011;0;3.571;0;0;1.663;1.010;400;412;0;2;0;2.268;0;0;624;713;0
18.02.18;17:00;5.978;1862;1862;1888;1450;447;210;1790;775;779;1.862;0;3.317;0;0;1.888;1.053;397;447;0;0;210;1.790;0;0;775;779;0
18.02.18;18:00;6.698;2116;2116;1877;1660;614;564;1304;246;787;2.116;0;3.480;0;0;1.877;1.126;534;614;0;0;564;1.304;0;246;0;787;0
18.02.18;19:00;7.955;2302;2302;1765;1829;635;611;1793;788;830;2.302;0;3.254;0;0;1.765;1.279;550;635;0;0;611;1.793;0;788;0;830;0
18.02.18;20:00;7.771;1873;1873;1699;1731;574;563;2183;452;742;1.873;0;3.388;0;0;1.699;1.276;455;574;0;0;563;2.183;0;452;0;742;0
18.02.18;21:00;8.489;1533;1533;1296;1795;537;238;2595;361;707;1.533;0;3.541;0;0;1.296;1.272;523;537;0;0;238;2.595;0;361;0;707;0
18.02.18;22:00;7.919;1328;1328;1354;1884;596;66;2328;569;738;1.328;0;3.608;0;5;1.349;1.023;861;596;0;0;66;2.328;0;569;0;738;0
18.02.18;23:00;8.776;1112;1112;741;1903;576;1;2249;731;738;1.112;0;3.491;0;317;424;944;959;576;0;1;0;2.249;0;731;0;738;0
19.02.18;00:00;8.757;2375;2375;922;1964;514;2;2016;672;856;2.375;0;3.440;0;46;876;838;1.126;514;0;2;0;2.016;0;672;0;856;0
19.02.18;01:00;8.713;2599;2599;1234;1646;570;2;1868;687;760;2.599;0;3.533;0;79;1.155;708;938;570;0;2;0;1.868;0;687;0;760;0
19.02.18;02:00;9.013;2508;2508;1301;1590;576;2;2063;733;671;2.508;0;4.039;0;0;1.301;656;934;576;0;2;0;2.063;0;733;0;671;0
19.02.18;03:00;8.510;2693;2693;1414;1586;512;2;1903;310;671;2.693;0;4.127;0;0;1.414;646;940;512;0;2;0;1.903;0;310;0;671;0
19.02.18;04:00;8.963;2626;2626;1524;1717;528;2;2170;233;691;2.626;0;4.196;0;0;1.524;879;838;528;0;2;0;2.170;0;233;0;691;0
19.02.18;05:00;8.395;1794;1794;1416;1790;571;2;2195;262;749;1.794;0;4.040;0;0;1.416;994;796;571;0;2;0;2.195;0;262;0;749;0
19.02.18;06:00;5.700;664;664;1821;1675;608;224;1385;257;747;664;0;3.387;0;0;1.821;1.186;489;608;0;0;224;1.385;0;257;0;747;0
19.02.18;07:00;4.207;1092;1092;752;1830;661;18;384;432;550;1.092;0;1.854;0;0;752;917;913;661;0;0;18;384;0;432;0;550;0
19.02.18;08:00;4.701;1068;1068;288;1720;582;2;792;243;784;1.068;0;1.764;0;0;288;980;740;582;0;2;0;792;0;0;243;784;0
19.02.18;09:00;6.962;2022;2022;430;1677;701;2;921;837;745;2.022;0;1.919;0;0;430;961;716;701;0;2;0;921;0;837;0;745;0
19.02.18;10:00;7.716;2280;2280;562;1562;760;2;1044;1243;645;2.280;0;2.080;0;0;562;893;669;760;0;2;0;1.044;0;1.243;0;645;0
19.02.18;11:00;8.342;2658;2658;894;1529;813;2;1067;1689;661;2.658;0;2.097;0;0;894;889;640;813;0;2;0;1.067;0;1.689;0;661;0
19.02.18;12:00;8.395;2779;2779;886;1444;747;154;1111;1766;744;2.779;0;1.736;0;0;886;998;446;747;0;0;154;1.111;0;1.766;0;744;0
19.02.18;13:00;7.680;2810;2810;896;1427;719;183;869;1445;714;2.810;0;1.679;0;0;896;975;452;719;0;0;183;869;0;1.445;0;714;0
19.02.18;14:00;6.035;2165;2165;869;1425;633;209;744;756;725;2.165;0;1.673;0;0;869;921;504;633;0;0;209;744;0;756;0;725;0
19.02.18;15:00;4.188;1687;1687;882;1381;565;544;664;127;649;1.687;0;1.551;0;0;882;876;505;565;0;0;544;664;0;127;0;649;0
19.02.18;16:00;3.910;1599;1599;889;1361;520;283;517;245;599;1.599;0;1.755;0;0;889;849;512;520;0;0;283;517;0;0;245;599;0
19.02.18;17:00;2.663;1598;1598;846;1347;518;18;160;452;647;1.598;0;621;0;0;846;891;456;518;0;0;18;160;0;0;452;647;0
19.02.18;18:00;2.990;1575;1575;1579;1486;603;56;184;393;630;1.575;0;1.006;0;0;1.579;860;626;603;0;0;56;184;0;393;0;630;0
19.02.18;19:00;2.785;1805;1805;1925;1610;601;508;167;921;590;1.805;0;1.036;0;0;1.925;854;756;601;0;0;508;167;0;921;0;590;0
19.02.18;20:00;2.454;1670;1670;1897;1588;612;610;185;849;567;1.670;0;1.112;0;0;1.897;777;811;612;0;0;610;185;0;849;0;567;0
19.02.18;21:00;3.067;1139;1139;1921;1665;559;611;444;740;410;1.139;0;2.696;0;0;1.921;638;1.027;559;0;0;611;444;0;740;0;410;0
19.02.18;22:00;4.151;908;908;1960;1650;586;611;895;977;437;908;0;3.153;0;0;1.960;708;942;586;0;0;611;895;0;977;0;437;0
19.02.18;23:00;5.524;1474;1474;1934;1683;589;611;1333;1344;481;1.474;0;3.215;0;0;1.934;658;1.025;589;0;0;611;1.333;0;1.344;0;481;0
20.02.18;00:00;6.575;1605;1605;1922;1561;556;611;1613;1441;646;1.605;0;3.652;0;0;1.922;578;983;556;0;0;611;1.613;0;1.441;0;646;0
20.02.18;01:00;6.733;1499;1499;1916;1465;510;611;1692;1023;631;1.499;0;4.208;0;0;1.916;581;884;510;0;0;611;1.692;0;1.023;0;631;0
20.02.18;02:00;7.161;1497;1497;1830;1474;521;504;1835;986;623;1.497;0;4.315;0;0;1.830;596;878;521;0;0;504;1.835;0;986;0;623;0
20.02.18;03:00;6.698;1489;1489;1736;1431;515;75;1726;568;551;1.489;0;4.059;0;0;1.736;516;915;515;0;0;75;1.726;0;568;0;551;0
20.02.18;04:00;6.326;1485;1485;1841;1381;500;2;1739;271;608;1.485;0;3.795;0;0;1.841;574;807;500;0;2;0;1.739;0;271;0;608;0
20.02.18;05:00;6.290;1412;1412;1843;1458;519;2;1651;137;674;1.412;0;3.760;0;0;1.843;718;740;519;0;2;0;1.651;0;137;0;674;0
20.02.18;06:00;5.358;622;622;1353;1562;569;2;1357;125;664;622;0;3.160;0;0;1.353;887;675;569;0;2;0;1.357;0;125;0;664;0
20.02.18;07:00;4.253;895;895;651;1700;558;2;616;82;656;895;0;2.003;0;67;584;829;871;558;0;2;0;616;0;82;0;656;0
20.02.18;08:00;4.602;1037;1037;512;1676;505;2;625;377;591;1.037;0;1.721;0;424;88;919;757;505;0;2;0;625;0;0;377;591;0
20.02.18;09:00;6.411;1801;1801;593;1759;566;2;803;22;614;1.801;0;1.871;0;512;81;1.030;729;566;0;2;0;803;0;22;0;614;0
20.02.18;10:00;8.462;2446;2446;163;1904;661;2;1307;773;649;2.446;0;2.265;0;20;143;1.193;711;661;0;2;0;1.307;0;773;0;649;0
20.02.18;11:00;9.346;1951;1951;491;1839;625;2;2086;565;737;1.951;0;2.742;0;137;354;1.347;492;625;0;2;0;2.086;0;565;0;737;0
20.02.18;12:00;10.024;1886;1886;404;1798;621;2;2226;471;851;1.886;0;2.639;0;97;307;1.668;130;621;0;2;0;2.226;0;471;0;851;0
20.02.18;13:00;8.746;1580;1580;744;1909;575;2;2264;13;821;1.580;0;2.592;0;0;744;1.776;133;575;0;2;0;2.264;0;13;0;821;0
20.02.18;14:00;8.604;1443;1443;866;1857;641;2;2333;242;735;1.443;0;2.947;0;0;866;1.734;123;641;0;2;0;2.333;0;0;242;735;0
20.02.18;15:00;7.480;1367;1367;923;1708;592;2;2048;677;755;1.367;0;2.988;0;0;923;1.518;190;592;0;2;0;2.048;0;0;677;755;0
20.02.18;16:00;6.582;1094;1094;204;1635;562;2;1709;1025;559;1.094;0;2.800;0;32;172;1.328;307;562;0;2;0;1.709;0;0;1.025;559;0
20.02.18;17:00;6.165;668;668;1049;1370;530;2;1428;1493;519;668;0;2.286;0;1.049;0;1.273;97;530;0;2;0;1.428;0;0;1.493;519;0
20.02.18;18:00;7.198;1508;1508;965;1582;615;2;1092;245;517;1.508;0;1.894;0;964;1;1.217;365;615;0;2;0;1.092;0;0;245;517;0
20.02.18;19:00;6.476;1850;1850;1184;1724;693;103;862;418;514;1.850;0;1.968;0;453;731;1.138;586;693;0;0;103;862;0;418;0;514;0
20.02.18;20:00;8.573;1982;1982;1304;1840;716;2;1622;921;631;1.982;0;3.113;0;129;1.175;1.238;602;716;0;0;2;1.622;0;921;0;631;0
20.02.18;21:00;9.658;2071;2071;396;1898;634;2;1703;1032;471;2.071;0;3.643;0;323;73;875;1.023;634;0;2;0;1.703;0;1.032;0;471;0
20.02.18;22:00;10.236;2139;2139;505;1809;657;2;1876;1314;649;2.139;0;3.761;0;161;344;915;894;657;0;2;0;1.876;0;1.314;0;649;0
20.02.18;23:00;9.738;1995;1995;332;1648;609;2;1883;1224;612;1.995;0;3.749;0;35;297;787;861;609;0;2;0;1.883;0;1.224;0;612;0
21.02.18;00:00;10.182;1729;1729;1217;1567;498;2;1732;1139;514;1.729;0;3.550;0;1.217;0;684;883;498;0;2;0;1.732;0;1.139;0;514;0
21.02.18;01:00;10.781;1768;1768;1165;1422;466;2;1858;1208;477;1.768;0;4.053;0;1.165;0;603;819;466;0;2;0;1.858;0;1.208;0;477;0
21.02.18;02:00;10.985;1515;1515;1736;1370;445;2;1886;1222;408;1.515;0;4.147;0;1.736;0;497;873;445;0;2;0;1.886;0;1.222;0;408;0
21.02.18;03:00;10.340;1735;1735;1281;1326;439;2;1840;918;408;1.735;0;4.125;0;1.281;0;459;867;439;0;2;0;1.840;0;918;0;408;0
21.02.18;04:00;9.406;1097;1097;1761;1158;454;2;1655;298;463;1.097;0;3.920;0;1.761;0;457;701;454;0;2;0;1.655;0;298;0;463;0
21.02.18;05:00;8.905;427;427;1278;1225;501;2;1880;15;638;427;0;4.043;0;1.278;0;688;537;501;0;2;0;1.880;0;0;15;638;0
21.02.18;06:00;7.296;174;174;874;1337;519;2;1505;209;645;174;0;3.605;0;850;24;783;554;519;0;2;0;1.505;0;0;209;645;0
21.02.18;07:00;5.336;260;260;1605;1398;555;2;614;223;578;260;0;2.111;0;1.605;0;616;782;555;0;2;0;614;0;0;223;578;0
21.02.18;08:00;5.949;460;460;1335;1461;572;447;783;504;615;460;0;2.158;0;1.327;8;780;681;572;0;447;0;783;0;0;504;615;0
21.02.18;09:00;7.892;1049;1049;1259;1322;570;486;1103;69;643;1.049;0;2.735;0;1.258;1;720;602;570;0;486;0;1.103;0;0;69;643;0
21.02.18;10:00;9.667;1059;1059;1293;1276;570;155;1869;404;627;1.059;0;3.204;0;1.293;0;881;395;570;0;155;0;1.869;0;404;0;627;0
21.02.18;11:00;11.342;974;974;1311;1331;588;7;2580;528;683;974;0;3.826;0;1.311;0;1.088;243;588;0;7;0;2.580;0;528;0;683;0
21.02.18;12:00;13.201;1015;1015;1283;1589;561;2;3319;664;646;1.015;0;4.262;0;1.283;0;1.519;70;561;0;2;0;3.319;0;664;0;646;0
21.02.18;13:00;12.813;951;951;985;1624;547;2;3547;312;653;951;0;4.312;0;985;0;1.564;60;547;0;2;0;3.547;0;312;0;653;0
21.02.18;14:00;11.678;205;205;1141;1491;533;2;3293;160;714;205;0;4.575;0;1.141;0;1.433;58;533;0;2;0;3.293;0;0;160;714;0
21.02.18;15:00;9.795;30;30;899;1410;530;2;2775;638;613;30;0;4.354;0;899;0;1.320;90;530;0;2;0;2.775;0;0;638;613;0
21.02.18;16:00;7.877;114;114;783;1347;541;2;2061;1346;636;114;0;4.051;0;742;41;1.232;115;541;0;2;0;2.061;0;0;1.346;636;0
21.02.18;17:00;4.758;425;425;1896;1231;564;2;1204;2129;476;0;425;2.683;0;1.896;0;859;372;564;0;2;0;1.204;0;0;2.129;476;0
21.02.18;18:00;5.743;263;263;1672;1434;605;2;801;610;476;263;0;2.380;0;1.672;0;794;640;605;0;2;0;801;0;0;610;476;0
21.02.18;19:00;6.983;919;919;517;1618;605;2;1131;464;542;919;0;2.927;0;399;118;865;753;605;0;2;0;1.131;0;464;0;542;0
21.02.18;20:00;8.807;1556;1556;981;1543;561;2;1786;925;629;1.556;0;3.628;0;4;977;1.118;425;561;0;2;0;1.786;0;925;0;629;0
21.02.18;21:00;10.228;1660;1660;441;1577;521;2;2094;1054;562;1.660;0;4.295;0;1;440;1.028;549;521;0;2;0;2.094;0;1.054;0;562;0
21.02.18;22:00;10.750;1556;1556;412;1589;545;2;2212;1176;583;1.556;0;4.089;0;235;177;1.059;530;545;0;2;0;2.212;0;1.176;0;583;0
21.02.18;23:00;10.942;1684;1684;665;1463;509;2;2149;1163;610;1.684;0;4.149;0;592;73;810;653;509;0;2;0;2.149;0;1.163;0;610;0
22.02.18;00:00;10.643;1569;1569;499;1355;461;2;2169;1046;657;1.569;0;4.215;0;449;50;740;615;461;0;2;0;2.169;0;1.046;0;657;0
22.02.18;01:00;10.805;1375;1375;637;1279;487;2;2162;1214;595;1.375;0;4.484;0;603;34;598;681;487;0;2;0;2.162;0;1.214;0;595;0
22.02.18;02:00;10.866;1332;1332;670;1282;452;2;2317;1179;539;1.332;0;4.647;0;634;36;541;741;452;0;2;0;2.317;0;1.179;0;539;0
22.02.18;03:00;10.628;1241;1241;925;1252;454;2;2075;1227;457;1.241;0;4.657;0;903;22;443;809;454;0;2;0;2.075;0;1.227;0;457;0
22.02.18;04:00;10.892;1220;1220;1123;1172;463;2;2049;1214;411;1.220;0;4.620;0;1.123;0;481;691;463;0;2;0;2.049;0;1.214;0;411;0
22.02.18;05:00;11.796;1060;1060;1144;1326;497;2;2260;1247;665;1.060;0;4.739;0;1.144;0;754;572;497;0;2;0;2.260;0;1.247;0;665;0
22.02.18;06:00;9.149;99;99;1061;1308;531;2;1678;901;554;99;0;3.937;0;1.049;12;859;449;531;0;2;0;1.678;0;901;0;554;0
22.02.18;07:00;7.643;33;33;1856;1447;544;2;925;836;533;33;0;2.947;0;1.856;0;707;740;544;0;2;0;925;0;836;0;533;0
22.02.18;08:00;9.133;865;865;1334;1428;563;457;1038;849;614;865;0;3.297;0;1.301;33;805;623;563;0;457;0;1.038;0;849;0;614;0
22.02.18;09:00;10.903;1454;1454;1324;1425;560;545;1445;1054;690;1.454;0;3.604;0;1.279;45;871;554;560;0;545;0;1.445;0;1.054;0;690;0
22.02.18;10:00;12.009;1281;1281;1270;1368;494;545;2241;775;688;1.281;0;3.849;0;1.222;48;1.165;203;494;0;545;0;2.241;0;775;0;688;0
22.02.18;11:00;13.259;1289;1289;1172;1661;497;127;2901;546;670;1.289;0;4.514;0;1.152;20;1.622;39;497;0;127;0;2.901;0;546;0;670;0
22.02.18;12:00;14.988;1237;1237;1226;2177;466;187;3677;531;803;1.237;0;4.720;0;1.208;18;2.177;0;466;0;187;0;3.677;0;531;0;803;0
22.02.18;13:00;14.685;1186;1186;1259;2128;465;292;3414;488;792;1.186;0;4.697;0;1.241;18;2.128;0;465;0;292;0;3.414;0;488;0;792;0
22.02.18;14:00;13.663;764;764;1241;2186;450;129;3341;182;763;764;0;4.621;0;1.234;7;2.186;0;450;0;129;0;3.341;0;182;0;763;0
22.02.18;15:00;12.270;79;79;1224;2043;422;64;3181;47;705;0;79;4.767;0;1.219;5;2.043;0;422;0;64;0;3.181;0;0;47;705;0
22.02.18;16:00;10.689;187;187;994;1571;407;5;2385;102;598;187;0;4.754;0;981;13;1.529;42;407;0;5;0;2.385;0;0;102;598;0
22.02.18;17:00;9.052;318;318;1923;1456;367;73;1860;1001;593;0;318;4.105;0;1.923;0;1.453;3;367;0;73;0;1.860;0;0;1.001;593;0
22.02.18;18:00;8.620;179;179;1822;1484;467;5;1317;164;413;179;0;3.659;0;1.822;0;1.203;281;467;0;5;0;1.317;0;0;164;413;0
22.02.18;19:00;8.310;740;740;860;1520;513;3;1232;345;606;740;0;2.885;0;836;24;1.347;173;513;0;3;0;1.232;0;345;0;606;0
22.02.18;20:00;9.047;852;852;577;1706;431;3;2133;219;778;852;0;2.926;0;536;41;1.677;29;431;0;3;0;2.133;0;0;219;778;0
22.02.18;21:00;9.675;1065;1065;507;1654;366;2;2245;183;749;1.065;0;3.758;0;379;128;1.538;116;366;0;2;0;2.245;0;0;183;749;0
22.02.18;22:00;10.590;1894;1894;1562;1679;425;2;2529;189;813;1.894;0;3.857;0;544;1.018;1.517;162;425;0;2;0;2.529;0;189;0;813;0
22.02.18;23:00;10.675;2358;2358;1266;1562;397;2;2520;27;735;2.358;0;3.942;0;598;668;1.190;372;397;0;2;0;2.520;0;0;27;735;0
23.02.18;00:00;12.197;2042;2042;673;1496;511;2;2649;673;618;2.042;0;4.421;0;632;41;1.093;403;511;0;2;0;2.649;0;673;0;618;0
23.02.18;01:00;12.018;1633;1633;835;1409;472;2;2551;858;545;1.633;0;4.643;0;824;11;955;454;472;0;2;0;2.551;0;858;0;545;0
23.02.18;02:00;12.204;1369;1369;773;1418;499;2;2669;956;595;1.369;0;4.889;0;743;30;965;453;499;0;2;0;2.669;0;956;0;595;0
23.02.18;03:00;11.953;1441;1441;941;1391;520;2;2458;954;479;1.441;0;4.783;0;939;2;885;506;520;0;2;0;2.458;0;954;0;479;0
23.02.18;04:00;12.385;1520;1520;1199;1537;482;2;2605;1003;563;1.520;0;4.532;0;1.199;0;1.008;529;482;0;2;0;2.605;0;1.003;0;563;0
23.02.18;05:00;12.512;1556;1556;460;1620;503;2;2871;1207;563;1.556;0;4.542;0;279;181;1.395;225;503;0;2;0;2.871;0;1.207;0;563;0
23.02.18;06:00;11.079;1913;1913;1307;1928;635;2;1985;1532;624;1.913;0;3.827;0;74;1.233;1.824;104;635;0;2;0;1.985;0;1.532;0;624;0
23.02.18;07:00;11.118;2529;2529;910;1810;668;2;1278;1525;570;2.529;0;3.120;0;389;521;1.684;126;668;0;2;0;1.278;0;1.525;0;570;0
23.02.18;08:00;11.769;2743;2743;813;1704;645;244;1448;1127;477;2.743;0;2.918;0;757;56;1.585;119;645;0;244;0;1.448;0;1.127;0;477;0
23.02.18;09:00;14.177;2961;2961;876;1853;656;372;2066;1767;623;2.961;0;3.251;0;854;22;1.751;102;656;0;372;0;2.066;0;1.767;0;623;0
23.02.18;10:00;14.740;2803;2803;797;2013;578;150;2574;1605;818;2.803;0;3.488;0;793;4;1.974;39;578;0;150;0;2.574;0;1.605;0;818;0
23.02.18;11:00;16.768;2936;2936;1184;2179;653;389;3169;1609;824;2.936;0;3.825;0;1.184;0;2.179;0;653;0;389;0;3.169;0;1.609;0;824;0
23.02.18;12:00;17.251;2758;2758;1205;2260;627;582;3566;1463;870;2.758;0;3.920;0;1.205;0;2.260;0;627;0;582;0;3.566;0;1.463;0;870;0
23.02.18;13:00;17.647;2638;2638;1204;2410;588;594;3898;1318;825;2.638;0;4.172;0;1.204;0;2.410;0;588;0;594;0;3.898;0;1.318;0;825;0
23.02.18;14:00;17.570;2353;2353;1151;2434;585;594;3934;1227;890;2.353;0;4.402;0;1.151;0;2.434;0;585;0;594;0;3.934;0;1.227;0;890;0
23.02.18;15:00;17.165;2501;2501;1185;2461;565;463;3721;827;845;2.501;0;4.597;0;1.185;0;2.461;0;565;0;463;0;3.721;0;827;0;845;0
23.02.18;16:00;14.906;2562;2562;684;2162;543;111;3085;558;820;2.562;0;4.405;0;672;12;2.162;0;543;0;111;0;3.085;0;558;0;820;0
23.02.18;17:00;12.331;2159;2159;777;2089;530;146;2278;335;644;2.159;0;3.421;0;753;24;2.089;0;530;0;146;0;2.278;0;335;0;644;0
23.02.18;18:00;11.900;2412;2412;471;2078;624;66;1977;652;627;2.412;0;3.205;0;367;104;2.076;2;624;0;66;0;1.977;0;652;0;627;0
23.02.18;19:00;12.600;3029;3029;1094;2278;686;5;2394;1206;827;3.029;0;3.265;0;2;1.092;2.278;0;686;0;5;0;2.394;0;1.206;0;827;0
23.02.18;20:00;12.846;3016;3016;1493;2290;582;3;3029;935;884;3.016;0;3.600;0;0;1.493;2.290;0;582;0;3;0;3.029;0;935;0;884;0
23.02.18;21:00;13.655;2339;2339;336;2114;512;2;3306;863;806;2.339;0;4.049;0;0;336;2.114;0;512;0;2;0;3.306;0;863;0;806;0
23.02.18;22:00;13.491;2292;2292;285;2027;565;2;3269;1000;707;2.292;0;3.880;0;64;221;1.980;47;565;0;2;0;3.269;0;1.000;0;707;0
23.02.18;23:00;13.650;1990;1990;1178;1712;481;2;3131;1016;591;1.990;0;3.915;0;1.178;0;1.529;183;481;0;2;0;3.131;0;1.016;0;591;0
24.02.18;00:00;12.728;1940;1940;1804;1599;591;2;2408;1227;520;1.940;0;3.881;0;1.804;0;977;622;591;0;2;0;2.408;0;1.227;0;520;0
24.02.18;01:00;12.211;1699;1699;1850;1577;551;318;2042;1406;608;1.699;0;3.988;0;1.850;0;663;914;551;0;318;0;2.042;0;1.406;0;608;0
24.02.18;02:00;11.847;1565;1565;1765;1568;501;360;2080;1208;540;1.565;0;4.112;0;1.765;0;642;926;501;0;360;0;2.080;0;1.208;0;540;0
24.02.18;03:00;12.625;1669;1669;1818;1535;489;382;2229;982;637;1.669;0;4.576;0;1.818;0;689;846;489;0;382;0;2.229;0;982;0;637;0
24.02.18;04:00;12.579;1634;1634;1574;1502;456;401;2561;768;594;1.634;0;4.473;0;1.574;0;810;692;456;0;401;0;2.561;0;768;0;594;0
24.02.18;05:00;13.402;1893;1893;1384;1574;478;417;2877;853;540;1.893;0;4.540;0;1.384;0;997;577;478;0;417;0;2.877;0;853;0;540;0
24.02.18;06:00;14.395;2238;2238;1497;1635;498;260;2950;973;491;2.238;0;4.299;0;1.497;0;1.412;223;498;0;260;0;2.950;0;973;0;491;0
24.02.18;07:00;14.292;2485;2485;1311;1811;501;79;2941;884;617;2.485;0;3.985;0;1.311;0;1.650;161;501;0;79;0;2.941;0;884;0;617;0
24.02.18;08:00;14.214;1649;1649;2049;1702;468;124;3411;736;305;1.649;0;3.824;0;2.049;0;1.675;27;468;0;124;0;3.411;0;736;0;305;0
24.02.18;09:00;15.474;2074;2074;2076;2047;531;77;3504;1195;430;2.074;0;3.540;0;2.076;0;2.047;0;531;0;77;0;3.504;0;1.195;0;430;0
24.02.18;10:00;13.688;2095;2095;2021;2165;383;76;3418;449;389;2.095;0;2.692;0;2.021;0;2.165;0;383;0;76;0;3.418;0;449;0;389;0
24.02.18;11:00;11.148;1136;1136;2038;2014;266;76;3361;584;278;1.136;0;2.563;0;2.038;0;2.014;0;266;0;76;0;3.361;0;0;584;278;0
24.02.18;12:00;11.217;889;889;2122;1784;234;76;3463;817;546;889;0;2.920;0;2.122;0;1.784;0;234;0;76;0;3.463;0;0;817;546;0
24.02.18;13:00;11.185;1041;1041;2155;1692;176;76;3488;1255;556;1.041;0;3.256;0;2.155;0;1.692;0;176;0;76;0;3.488;0;0;1.255;556;0
24.02.18;14:00;10.839;782;782;2127;1663;168;76;3454;1376;549;782;0;3.396;0;2.127;0;1.663;0;168;0;76;0;3.454;0;0;1.376;549;0
24.02.18;15:00;11.801;1076;1076;2122;1752;254;76;3601;1277;627;1.076;0;3.582;0;2.122;0;1.746;6;254;0;76;0;3.601;0;0;1.277;627;0
24.02.18;16:00;13.830;1211;1211;2110;1953;427;76;3771;360;505;1.211;0;4.141;0;2.110;0;1.951;2;427;0;76;0;3.771;0;0;360;505;0
24.02.18;17:00;13.938;1422;1422;2111;2012;486;76;3561;471;588;1.422;0;4.155;0;2.111;0;2.011;1;486;0;76;0;3.561;0;0;471;588;0
24.02.18;18:00;12.422;1597;1597;1715;1897;509;5;2787;304;492;1.597;0;3.932;0;1.715;0;1.793;104;509;0;5;0;2.787;0;0;304;492;0
24.02.18;19:00;12.488;1785;1785;2087;1886;479;120;2877;260;468;1.785;0;3.220;0;2.087;0;1.799;87;479;0;120;0;2.877;0;0;260;468;0
24.02.18;20:00;12.201;1078;1078;2085;1894;364;174;3303;847;555;1.078;0;3.613;0;2.085;0;1.885;9;364;0;174;0;3.303;0;0;847;555;0
24.02.18;21:00;12.043;1042;1042;2106;1781;341;224;3337;888;519;1.042;0;3.739;0;2.106;0;1.702;79;341;0;224;0;3.337;0;0;888;519;0
24.02.18;22:00;12.508;1236;1236;2077;1641;474;271;3217;343;556;1.236;0;3.793;0;2.077;0;1.434;207;474;0;271;0;3.217;0;0;343;556;0
24.02.18;23:00;12.417;1258;1258;2056;1529;448;395;3059;296;595;1.258;0;3.865;0;2.056;0;1.283;246;448;0;395;0;3.059;0;0;296;595;0
25.02.18;00:00;13.568;1702;1702;2125;1583;488;357;3078;500;576;1.702;0;4.411;0;2.125;0;957;626;488;0;357;0;3.078;0;500;0;576;0
25.02.18;01:00;12.737;1224;1224;2116;1499;440;356;2847;667;531;1.224;0;4.387;0;2.116;0;834;665;440;0;356;0;2.847;0;667;0;531;0
25.02.18;02:00;13.553;1157;1157;2115;1435;362;356;3014;783;600;1.157;0;4.815;0;2.115;0;893;542;362;0;356;0;3.014;0;783;0;600;0
25.02.18;03:00;13.741;1648;1648;2066;1413;381;356;2886;644;543;1.648;0;4.966;0;2.066;0;832;581;381;0;356;0;2.886;0;644;0;543;0
25.02.18;04:00;13.121;1937;1937;2087;1344;401;383;2585;326;456;1.937;0;4.880;0;2.087;0;705;639;401;0;383;0;2.585;0;326;0;456;0
25.02.18;05:00;12.819;1774;1774;2097;1394;411;384;2549;273;480;1.774;0;4.779;0;2.097;0;733;661;411;0;384;0;2.549;0;273;0;480;0
25.02.18;06:00;13.036;1972;1972;2081;1404;371;407;2650;381;528;1.972;0;4.458;0;2.081;0;796;608;371;0;407;0;2.650;0;381;0;528;0
25.02.18;07:00;13.707;2058;2058;2031;1368;417;391;2870;636;616;2.058;0;4.292;0;2.031;0;882;486;417;0;391;0;2.870;0;636;0;616;0
25.02.18;08:00;14.264;1822;1822;1946;1194;423;422;3169;725;562;1.822;0;4.329;0;1.946;0;1.030;164;423;0;422;0;3.169;0;725;0;562;0
