Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
08.01.15;08:00;0;1161;0;1191;1824;0;2;2568;1750;1624;1.161;0;0;0;273;918;1.379;445;0;0;2;0;2.568;0;0;1.750;1.624;0
08.01.15;09:00;0;1569;0;1180;1837;0;2;2761;1880;1605;1.569;0;0;0;279;901;1.410;427;0;0;2;0;2.761;0;0;1.880;1.605;0
08.01.15;10:00;0;1888;0;1144;1820;0;2;2694;2210;1541;1.888;0;0;0;307;837;1.431;389;0;0;2;0;2.694;0;0;2.210;1.541;0
08.01.15;11:00;0;2189;0;1231;1615;0;107;2282;2314;1445;2.189;0;0;0;304;927;1.224;391;0;0;0;107;2.282;0;0;2.314;1.445;0
08.01.15;12:00;0;2220;0;1275;1719;0;170;2427;2381;1573;2.220;0;0;0;303;972;1.350;369;0;0;0;170;2.427;0;0;2.381;1.573;0
08.01.15;13:00;0;2338;0;1213;1633;0;255;2527;2403;1505;2.338;0;0;0;322;891;1.252;381;0;0;0;255;2.527;0;0;2.403;1.505;0
08.01.15;14:00;0;2271;0;1219;1660;0;416;2648;2264;1553;2.271;0;0;0;327;892;1.290;370;0;0;0;416;2.648;0;0;2.264;1.553;0
08.01.15;15:00;0;2214;0;1231;1610;0;561;2226;2554;1568;2.214;0;0;0;310;921;1.235;375;0;0;0;561;2.226;0;0;2.554;1.568;0
08.01.15;16:00;0;2101;0;1195;1781;0;552;2511;2446;1723;2.101;0;0;0;286;909;1.425;356;0;0;0;552;2.511;0;0;2.446;1.723;0
08.01.15;17:00;0;2171;0;1188;1758;0;503;2381;2183;1754;2.171;0;0;0;280;908;1.440;318;0;0;0;503;2.381;0;0;2.183;1.754;0
08.01.15;18:00;0;2288;0;1181;1874;0;353;2081;1597;1740;2.288;0;0;0;280;901;1.467;407;0;0;0;353;2.081;0;0;1.597;1.740;0
08.01.15;19:00;0;1950;0;1130;1915;0;183;2196;1477;1645;1.950;0;0;0;306;824;1.495;420;0;0;0;183;2.196;0;0;1.477;1.645;0
08.01.15;20:00;0;1762;0;929;2107;0;5;2584;1757;1698;1.762;0;0;0;304;625;1.676;431;0;0;0;5;2.584;0;0;1.757;1.698;0
08.01.15;21:00;0;1752;0;511;1778;0;2;2451;1999;1603;1.752;0;0;0;328;183;1.311;467;0;0;2;0;2.451;0;0;1.999;1.603;0
08.01.15;22:00;0;1352;0;547;1840;0;76;2505;1777;1614;1.352;0;0;0;366;181;1.288;552;0;0;76;0;2.505;0;0;1.777;1.614;0
08.01.15;23:00;0;1463;0;529;1912;0;77;2924;1590;1804;1.463;0;0;0;348;181;1.325;587;0;0;77;0;2.924;0;0;1.590;1.804;0
09.01.15;00:00;0;2407;0;1155;2125;0;77;3062;2434;1899;2.407;0;0;0;1.073;82;1.658;467;0;0;77;0;3.062;0;0;2.434;1.899;0
09.01.15;01:00;0;2274;0;1507;1948;0;77;3140;2355;1794;2.274;0;0;0;1.507;0;1.566;382;0;0;77;0;3.140;0;0;2.355;1.794;0
09.01.15;02:00;0;2279;0;1613;1788;0;77;3091;2420;1615;2.279;0;0;0;1.613;0;1.464;324;0;0;77;0;3.091;0;0;2.420;1.615;0
09.01.15;03:00;0;2450;0;1539;1766;0;77;2993;2522;1582;2.450;0;0;0;1.539;0;1.371;395;0;0;77;0;2.993;0;0;2.522;1.582;0
09.01.15;04:00;0;2508;0;1571;1786;0;77;2981;2467;1569;2.508;0;0;0;1.571;0;1.377;409;0;0;77;0;2.981;0;0;2.467;1.569;0
09.01.15;05:00;0;2268;0;1568;1903;0;77;2976;2232;1790;2.268;0;0;0;1.568;0;1.479;424;0;0;77;0;2.976;0;0;2.232;1.790;0
09.01.15;06:00;0;1939;0;1609;1994;0;77;2712;2005;1669;1.939;0;0;0;1.609;0;1.533;461;0;0;77;0;2.712;0;0;2.005;1.669;0
09.01.15;07:00;0;2023;0;707;1882;0;2;2146;1970;1500;2.023;0;0;0;707;0;1.456;426;0;0;2;0;2.146;0;0;1.970;1.500;0
09.01.15;08:00;0;2185;0;615;1932;0;2;1918;1970;1426;2.185;0;0;0;491;124;1.381;551;0;0;2;0;1.918;0;0;1.970;1.426;0
09.01.15;09:00;0;2469;0;551;1890;0;70;2209;2001;1409;2.469;0;0;0;513;38;1.326;564;0;0;70;0;2.209;0;0;2.001;1.409;0
09.01.15;10:00;0;2338;0;465;1739;0;71;2225;2110;1385;2.338;0;0;0;441;24;1.224;515;0;0;71;0;2.225;0;0;2.110;1.385;0
09.01.15;11:00;0;2299;0;978;1543;0;12;1867;2339;1283;2.299;0;0;0;421;557;1.025;518;0;0;12;0;1.867;0;0;2.339;1.283;0
09.01.15;12:00;0;2374;0;1042;1673;0;3;1645;2284;1372;2.374;0;0;0;457;585;1.147;526;0;0;3;0;1.645;0;0;2.284;1.372;0
09.01.15;13:00;0;2464;0;1022;1826;0;2;1997;2292;1431;2.464;0;0;0;438;584;1.273;553;0;0;2;0;1.997;0;0;2.292;1.431;0
09.01.15;14:00;0;2484;0;1020;1921;0;2;2395;2204;1394;2.484;0;0;0;485;535;1.388;533;0;0;2;0;2.395;0;0;2.204;1.394;0
09.01.15;15:00;0;2470;0;735;1878;0;2;2296;2280;1304;2.470;0;0;0;476;259;1.336;542;0;0;2;0;2.296;0;0;2.280;1.304;0
09.01.15;16:00;0;2308;0;505;1814;0;2;2105;2541;1286;2.308;0;0;0;480;25;1.264;550;0;0;2;0;2.105;0;0;2.541;1.286;0
09.01.15;17:00;0;2395;0;1057;1955;0;2;1960;2358;1361;2.395;0;0;0;526;531;1.364;591;0;0;2;0;1.960;0;0;2.358;1.361;0
09.01.15;18:00;0;2292;0;702;1779;0;2;1774;2231;1200;2.292;0;0;0;260;442;1.142;637;0;0;2;0;1.774;0;0;2.231;1.200;0
09.01.15;19:00;0;2111;0;437;1647;0;2;1870;2105;1138;2.111;0;0;0;322;115;1.051;596;0;0;2;0;1.870;0;0;2.105;1.138;0
09.01.15;20:00;0;2242;0;752;1608;0;1;2055;2303;1269;2.242;0;0;0;752;0;1.066;542;0;0;1;0;2.055;0;0;2.303;1.269;0
09.01.15;21:00;0;1989;0;1214;1444;0;69;1987;2638;1268;1.989;0;0;0;1.214;0;807;637;0;0;69;0;1.987;0;0;2.638;1.268;0
09.01.15;22:00;0;2025;0;1471;1382;0;71;2095;2282;1353;2.025;0;0;0;1.471;0;758;624;0;0;71;0;2.095;0;0;2.282;1.353;0
09.01.15;23:00;0;2060;0;1811;1467;0;71;2384;2201;1348;2.060;0;0;0;1.811;0;934;533;0;0;71;0;2.384;0;0;2.201;1.348;0
10.01.15;00:00;0;2239;0;1970;1461;0;62;2369;2305;1217;2.239;0;0;0;1.970;0;949;512;0;0;62;0;2.369;0;0;2.305;1.217;0
10.01.15;01:00;0;2188;0;2018;1364;0;62;2471;2203;1219;2.188;0;0;0;2.018;0;901;463;0;0;62;0;2.471;0;0;2.203;1.219;0
10.01.15;02:00;0;1994;0;1962;1095;0;62;2548;2349;1123;1.994;0;0;0;1.962;0;747;348;0;0;62;0;2.548;0;0;2.349;1.123;0
10.01.15;03:00;0;1948;0;1975;1238;0;62;2649;2649;1182;1.948;0;0;0;1.975;0;914;324;0;0;62;0;2.649;0;0;2.649;1.182;0
10.01.15;04:00;0;1815;0;1992;1263;0;62;2594;3145;1234;1.815;0;0;0;1.992;0;967;296;0;0;62;0;2.594;0;0;3.145;1.234;0
10.01.15;05:00;0;2121;0;1967;1497;0;62;2720;2825;1357;2.121;0;0;0;1.967;0;1.172;325;0;0;62;0;2.720;0;0;2.825;1.357;0
10.01.15;06:00;0;2402;0;1563;1749;0;62;2857;2419;1483;2.402;0;0;0;1.563;0;1.400;349;0;0;62;0;2.857;0;0;2.419;1.483;0
10.01.15;07:00;0;2544;0;1292;2038;0;62;2816;2325;1506;2.544;0;0;0;1.292;0;1.525;513;0;0;62;0;2.816;0;0;2.325;1.506;0
10.01.15;08:00;0;2309;0;1155;2162;0;62;2895;2422;1472;2.309;0;0;0;1.155;0;1.650;512;0;0;62;0;2.895;0;0;2.422;1.472;0
10.01.15;09:00;0;2350;0;940;2086;0;62;2958;2614;1344;2.350;0;0;0;940;0;1.610;476;0;0;62;0;2.958;0;0;2.614;1.344;0
10.01.15;10:00;0;2311;0;1140;1884;0;62;2844;2608;1236;2.311;0;0;0;1.140;0;1.431;453;0;0;62;0;2.844;0;0;2.608;1.236;0
10.01.15;11:00;0;2087;0;1271;1936;0;62;2761;2657;1343;2.087;0;0;0;1.271;0;1.532;404;0;0;62;0;2.761;0;0;2.657;1.343;0
10.01.15;12:00;0;2092;0;1246;1671;0;62;2571;2657;1168;2.092;0;0;0;1.246;0;1.244;427;0;0;62;0;2.571;0;0;2.657;1.168;0
10.01.15;13:00;0;2013;0;1200;1746;0;62;2621;2716;1155;2.013;0;0;0;1.200;0;1.285;461;0;0;62;0;2.621;0;0;2.716;1.155;0
10.01.15;14:00;0;2148;0;1130;1737;0;62;2268;2805;1193;2.148;0;0;0;1.130;0;1.264;473;0;0;62;0;2.268;0;0;2.805;1.193;0
10.01.15;15:00;0;2033;0;1268;1871;0;62;2149;2634;1304;2.033;0;0;0;1.268;0;1.427;444;0;0;62;0;2.149;0;0;2.634;1.304;0
10.01.15;16:00;0;1840;0;1514;1969;0;62;1934;2971;1275;1.840;0;0;0;1.514;0;1.530;439;0;0;62;0;1.934;0;0;2.971;1.275;0
10.01.15;17:00;0;2122;0;1501;2031;0;62;1873;2583;1221;2.122;0;0;0;1.501;0;1.539;492;0;0;62;0;1.873;0;0;2.583;1.221;0
10.01.15;18:00;0;2065;0;1246;1742;0;62;1614;2470;992;2.065;0;0;0;1.246;0;1.206;536;0;0;62;0;1.614;0;0;2.470;992;0
10.01.15;19:00;0;2090;0;1275;1710;0;62;1508;2559;977;2.090;0;0;0;1.275;0;1.175;535;0;0;62;0;1.508;0;0;2.559;977;0
10.01.15;20:00;0;2111;0;1215;1655;0;62;1753;2646;1159;2.111;0;0;0;1.215;0;1.115;540;0;0;62;0;1.753;0;0;2.646;1.159;0
10.01.15;21:00;0;2048;0;1243;1553;0;62;1932;2477;1171;2.048;0;0;0;1.243;0;933;620;0;0;62;0;1.932;0;0;2.477;1.171;0
10.01.15;22:00;0;2001;0;1356;1544;0;62;1710;2218;1137;2.001;0;0;0;1.356;0;845;699;0;0;62;0;1.710;0;0;2.218;1.137;0
10.01.15;23:00;0;2238;0;1201;1646;0;62;1969;1883;1129;2.238;0;0;0;1.201;0;934;712;0;0;62;0;1.969;0;0;1.883;1.129;0
11.01.15;00:00;0;2202;0;1376;1570;0;77;2054;1880;1135;2.202;0;0;0;1.376;0;1.075;495;0;0;77;0;2.054;0;0;1.880;1.135;0
11.01.15;01:00;0;2324;0;1480;1413;0;75;2082;1942;1060;2.324;0;0;0;1.480;0;928;485;0;0;75;0;2.082;0;0;1.942;1.060;0
11.01.15;02:00;0;2062;0;1435;1282;0;64;2272;1912;1150;2.062;0;0;0;1.435;0;894;388;0;0;64;0;2.272;0;0;1.912;1.150;0
11.01.15;03:00;0;2508;0;1401;1311;0;62;2241;1958;1169;2.508;0;0;0;1.401;0;956;355;0;0;62;0;2.241;0;0;1.958;1.169;0
11.01.15;04:00;0;2469;0;1509;1266;0;62;2225;2078;1182;2.469;0;0;0;1.509;0;934;332;0;0;62;0;2.225;0;0;2.078;1.182;0
11.01.15;05:00;0;2521;0;1519;1416;0;62;2407;2096;1260;2.521;0;0;0;1.519;0;1.100;316;0;0;62;0;2.407;0;0;2.096;1.260;0
11.01.15;06:00;0;2786;0;1542;1847;0;62;2287;2117;1362;2.786;0;0;0;1.542;0;1.456;391;0;0;62;0;2.287;0;0;2.117;1.362;0
11.01.15;07:00;0;2908;0;1450;1776;0;62;2138;2073;1324;2.908;0;0;0;1.450;0;1.375;401;0;0;62;0;2.138;0;0;2.073;1.324;0
11.01.15;08:00;0;2984;0;1527;1836;0;62;2379;2426;1391;2.984;0;0;0;1.527;0;1.417;419;0;0;62;0;2.379;0;0;2.426;1.391;0
11.01.15;09:00;0;2523;0;1520;1842;0;62;2535;2508;1398;2.523;0;0;0;1.520;0;1.384;458;0;0;62;0;2.535;0;0;2.508;1.398;0
11.01.15;10:00;0;2401;0;1473;2077;0;62;2679;2524;1606;2.401;0;0;0;1.473;0;1.651;426;0;0;62;0;2.679;0;0;2.524;1.606;0
11.01.15;11:00;0;2307;0;1485;2121;0;62;2679;2485;1578;2.307;0;0;0;1.485;0;1.745;376;0;0;62;0;2.679;0;0;2.485;1.578;0
11.01.15;12:00;0;2357;0;1420;1893;0;77;2534;2510;1489;2.357;0;0;0;1.420;0;1.512;381;0;0;77;0;2.534;0;0;2.510;1.489;0
11.01.15;13:00;0;2376;0;1542;1861;0;77;2508;2330;1442;2.376;0;0;0;1.542;0;1.469;392;0;0;77;0;2.508;0;0;2.330;1.442;0
11.01.15;14:00;0;2162;0;1489;1854;0;73;2403;2558;1433;2.162;0;0;0;1.489;0;1.483;371;0;0;73;0;2.403;0;0;2.558;1.433;0
11.01.15;15:00;0;2126;0;1509;1889;0;70;2240;2400;1429;2.126;0;0;0;1.509;0;1.517;372;0;0;70;0;2.240;0;0;2.400;1.429;0
11.01.15;16:00;0;2246;0;1505;1751;0;67;1897;2320;1365;2.246;0;0;0;1.505;0;1.352;399;0;0;67;0;1.897;0;0;2.320;1.365;0
11.01.15;17:00;0;2285;0;1440;1782;0;67;1851;2408;1308;2.285;0;0;0;1.440;0;1.318;464;0;0;67;0;1.851;0;0;2.408;1.308;0
11.01.15;18:00;0;2325;0;1453;1888;0;67;1692;2146;1336;2.325;0;0;0;1.453;0;1.394;494;0;0;67;0;1.692;0;0;2.146;1.336;0
11.01.15;19:00;0;2250;0;1420;1638;0;67;1724;2104;1259;2.250;0;0;0;1.420;0;1.208;430;0;0;67;0;1.724;0;0;2.104;1.259;0
11.01.15;20:00;0;2250;0;1502;1637;0;67;1938;2128;1301;2.250;0;0;0;1.502;0;1.179;458;0;0;67;0;1.938;0;0;2.128;1.301;0
11.01.15;21:00;0;2162;0;1460;1453;0;67;2064;2153;1223;2.162;0;0;0;1.460;0;968;485;0;0;67;0;2.064;0;0;2.153;1.223;0
11.01.15;22:00;0;1919;0;1531;1360;0;67;2013;2009;1141;1.919;0;0;0;1.531;0;881;479;0;0;67;0;2.013;0;0;2.009;1.141;0
11.01.15;23:00;0;1781;0;1609;1425;0;67;2363;1814;1148;1.781;0;0;0;1.609;0;901;524;0;0;67;0;2.363;0;0;1.814;1.148;0
12.01.15;00:00;0;1651;0;1553;1496;0;67;2530;1795;1235;1.651;0;0;0;1.553;0;937;559;0;0;67;0;2.530;0;0;1.795;1.235;0
12.01.15;01:00;0;1815;0;1106;1265;0;67;2506;1895;1102;1.815;0;0;0;1.106;0;750;515;0;0;67;0;2.506;0;0;1.895;1.102;0
12.01.15;02:00;0;2154;0;998;1048;0;67;2336;2003;1022;2.154;0;0;0;998;0;597;451;0;0;67;0;2.336;0;0;2.003;1.022;0
12.01.15;03:00;0;2442;0;1010;1021;0;67;2360;2315;953;2.442;0;0;0;881;129;503;518;0;0;67;0;2.360;0;0;2.315;953;0
12.01.15;04:00;0;2334;0;989;1109;0;67;2309;2414;925;2.334;0;0;0;951;38;432;677;0;0;67;0;2.309;0;0;2.414;925;0
12.01.15;05:00;0;2150;0;924;1300;0;67;2407;2462;1219;2.150;0;0;0;899;25;642;658;0;0;67;0;2.407;0;0;2.462;1.219;0
12.01.15;06:00;0;1736;0;606;1671;0;67;2089;2280;1412;1.736;0;0;0;600;6;1.103;568;0;0;67;0;2.089;0;0;2.280;1.412;0
12.01.15;07:00;0;1886;0;865;1727;0;13;872;2022;983;1.886;0;0;0;406;459;843;884;0;0;13;0;872;0;0;2.022;983;0
12.01.15;08:00;0;1910;0;1040;1499;0;2;595;1913;728;1.910;0;0;0;462;578;688;811;0;0;2;0;595;0;0;1.913;728;0
12.01.15;09:00;0;2395;0;770;1572;0;2;720;1935;960;2.395;0;0;0;475;295;813;759;0;0;2;0;720;0;0;1.935;960;0
12.01.15;10:00;0;2446;0;454;1622;0;2;1249;2051;1094;2.446;0;0;0;451;3;885;737;0;0;2;0;1.249;0;0;2.051;1.094;0
12.01.15;11:00;0;2544;0;778;1603;0;76;1180;2139;976;2.544;0;0;0;769;9;860;743;0;0;76;0;1.180;0;0;2.139;976;0
12.01.15;12:00;0;2577;0;789;1746;0;77;1359;2152;1288;2.577;0;0;0;764;25;1.101;645;0;0;77;0;1.359;0;0;2.152;1.288;0
12.01.15;13:00;0;2463;0;786;1772;0;2;1483;2269;1386;2.463;0;0;0;785;1;1.179;593;0;0;2;0;1.483;0;0;2.269;1.386;0
12.01.15;14:00;0;2552;0;787;1857;0;2;1549;2303;1444;2.552;0;0;0;783;4;1.257;600;0;0;2;0;1.549;0;0;2.303;1.444;0
12.01.15;15:00;0;2467;0;755;1905;0;2;1462;2353;1406;2.467;0;0;0;749;6;1.307;598;0;0;2;0;1.462;0;0;2.353;1.406;0
12.01.15;16:00;0;2515;0;348;1915;0;62;1403;2385;1560;2.515;0;0;0;298;50;1.399;516;0;0;62;0;1.403;0;0;2.385;1.560;0
12.01.15;17:00;0;2527;0;614;1849;0;3;1131;2241;1418;2.527;0;0;0;158;456;1.310;539;0;0;3;0;1.131;0;0;2.241;1.418;0
12.01.15;18:00;0;2466;0;794;1848;0;2;1038;1841;1308;2.466;0;0;0;144;650;1.261;587;0;0;2;0;1.038;0;0;1.841;1.308;0
12.01.15;19:00;0;2213;0;299;1836;0;2;1141;1748;1396;2.213;0;0;0;175;124;1.287;549;0;0;2;0;1.141;0;0;1.748;1.396;0
12.01.15;20:00;0;2201;0;911;1919;0;2;1529;2104;1458;2.201;0;0;0;713;198;1.252;667;0;0;2;0;1.529;0;0;2.104;1.458;0
12.01.15;21:00;0;2742;0;853;1815;0;73;1998;2557;1364;2.742;0;0;0;758;95;1.130;685;0;0;73;0;1.998;0;0;2.557;1.364;0
12.01.15;22:00;0;2496;0;846;1721;0;67;1978;2475;1297;2.496;0;0;0;746;100;1.001;720;0;0;67;0;1.978;0;0;2.475;1.297;0
12.01.15;23:00;0;2326;0;870;1705;0;67;2233;2379;1337;2.326;0;0;0;870;0;1.010;695;0;0;67;0;2.233;0;0;2.379;1.337;0
13.01.15;00:00;0;1974;0;1371;1733;0;285;2787;2336;1606;1.974;0;0;0;1.371;0;1.173;560;0;0;285;0;2.787;0;0;2.336;1.606;0
13.01.15;01:00;0;2103;0;1644;1684;0;368;3115;2511;1594;2.103;0;0;0;1.644;0;1.223;461;0;0;368;0;3.115;0;0;2.511;1.594;0
13.01.15;02:00;0;2078;0;1825;1531;0;355;2939;2382;1534;2.078;0;0;0;1.825;0;1.097;434;0;0;355;0;2.939;0;0;2.382;1.534;0
13.01.15;03:00;0;2360;0;1699;1432;0;355;2660;2447;1434;2.360;0;0;0;1.699;0;974;458;0;0;355;0;2.660;0;0;2.447;1.434;0
13.01.15;04:00;0;2272;0;1817;1478;0;370;2487;2591;1455;2.272;0;0;0;1.817;0;967;511;0;0;370;0;2.487;0;0;2.591;1.455;0
13.01.15;05:00;0;2325;0;2054;1632;0;253;2614;2389;1637;2.325;0;0;0;2.054;0;1.148;484;0;0;253;0;2.614;0;0;2.389;1.637;0
13.01.15;06:00;0;1906;0;1779;1832;0;176;2465;2294;1617;1.906;0;0;0;1.779;0;1.263;569;0;0;176;0;2.465;0;0;2.294;1.617;0
13.01.15;07:00;0;2013;0;658;1784;0;127;1570;1876;1285;2.013;0;0;0;658;0;1.091;693;0;0;127;0;1.570;0;0;1.876;1.285;0
13.01.15;08:00;0;2300;0;616;1800;0;78;1526;1770;1257;2.300;0;0;0;498;118;1.049;751;0;0;78;0;1.526;0;0;1.770;1.257;0
13.01.15;09:00;0;2605;0;994;1682;0;77;2236;1820;1380;2.605;0;0;0;993;1;1.092;590;0;0;77;0;2.236;0;0;1.820;1.380;0
13.01.15;10:00;0;2492;0;1885;1563;0;77;2603;1923;1261;2.492;0;0;0;1.885;0;1.037;526;0;0;77;0;2.603;0;0;1.923;1.261;0
13.01.15;11:00;0;2607;0;2099;1548;0;77;2735;1914;1369;2.607;0;0;0;2.099;0;1.000;548;0;0;77;0;2.735;0;0;1.914;1.369;0
13.01.15;12:00;0;2438;0;2097;1520;0;77;2717;1967;1489;2.438;0;0;0;2.097;0;1.022;498;0;0;77;0;2.717;0;0;1.967;1.489;0
13.01.15;13:00;0;2339;0;2030;1446;0;77;2636;2111;1452;2.339;0;0;0;2.030;0;981;465;0;0;77;0;2.636;0;0;2.111;1.452;0
13.01.15;14:00;0;2309;0;2014;1481;0;102;2497;2079;1368;2.309;0;0;0;2.014;0;980;501;0;0;102;0;2.497;0;0;2.079;1.368;0
13.01.15;15:00;0;2418;0;745;1667;0;151;2107;2146;1399;2.418;0;0;0;742;3;1.067;600;0;0;151;0;2.107;0;0;2.146;1.399;0
13.01.15;16:00;0;2274;0;389;1761;0;201;1422;2208;1360;2.274;0;0;0;229;160;992;769;0;0;201;0;1.422;0;0;2.208;1.360;0
13.01.15;17:00;0;2364;0;916;1920;0;11;644;2077;1049;2.364;0;0;0;156;760;834;1.086;0;0;11;0;644;0;0;2.077;1.049;0
13.01.15;18:00;0;2138;0;981;1886;0;2;512;1501;840;2.138;0;0;0;149;832;716;1.170;0;0;2;0;512;0;0;1.501;840;0
13.01.15;19:00;0;1507;0;934;1895;0;2;854;1345;978;1.507;0;0;0;172;762;797;1.098;0;0;2;0;854;0;0;1.345;978;0
13.01.15;20:00;0;1774;0;392;1712;0;2;1314;1815;1229;1.774;0;0;0;156;236;859;853;0;0;2;0;1.314;0;0;1.815;1.229;0
13.01.15;21:00;0;2631;0;735;1680;0;169;1614;2088;1110;2.631;0;0;0;687;48;804;876;0;0;169;0;1.614;0;0;2.088;1.110;0
13.01.15;22:00;0;2469;0;806;1849;0;69;1914;2043;1331;2.469;0;0;0;806;0;845;1.004;0;0;69;0;1.914;0;0;2.043;1.331;0
13.01.15;23:00;0;2375;0;1740;1884;0;67;2315;2016;1436;2.375;0;0;0;1.740;0;864;1.020;0;0;67;0;2.315;0;0;2.016;1.436;0
14.01.15;00:00;0;2015;0;1937;1862;0;102;2705;2188;1583;2.015;0;0;0;1.937;0;899;963;0;0;102;0;2.705;0;0;2.188;1.583;0
14.01.15;01:00;0;2258;0;1576;1716;0;77;2761;2331;1571;2.258;0;0;0;1.576;0;817;899;0;0;77;0;2.761;0;0;2.331;1.571;0
14.01.15;02:00;0;2194;0;1080;1650;0;77;2856;2310;1491;2.194;0;0;0;977;103;808;842;0;0;77;0;2.856;0;0;2.310;1.491;0
14.01.15;03:00;0;2193;0;1022;1557;0;77;2921;2209;1408;2.193;0;0;0;924;98;723;834;0;0;77;0;2.921;0;0;2.209;1.408;0
14.01.15;04:00;0;2051;0;1037;1471;0;77;2463;2498;1358;2.051;0;0;0;1.020;17;654;817;0;0;77;0;2.463;0;0;2.498;1.358;0
14.01.15;05:00;0;2103;0;1173;1682;0;77;2376;2589;1496;2.103;0;0;0;1.173;0;894;788;0;0;77;0;2.376;0;0;2.589;1.496;0
14.01.15;06:00;0;2034;0;706;1951;0;126;2446;2143;1645;2.034;0;0;0;706;0;1.212;739;0;0;126;0;2.446;0;0;2.143;1.645;0
14.01.15;07:00;0;1857;0;296;2243;0;5;2006;1726;1681;1.857;0;0;0;192;104;1.370;873;0;0;5;0;2.006;0;0;1.726;1.681;0
14.01.15;08:00;0;1965;0;567;2275;0;135;1655;1799;1713;1.965;0;0;0;180;387;1.336;939;0;0;0;135;1.655;0;0;1.799;1.713;0
14.01.15;09:00;0;2125;0;690;2093;0;58;1824;1856;1649;2.125;0;0;0;686;4;1.200;893;0;0;0;58;1.824;0;0;1.856;1.649;0
14.01.15;10:00;0;2261;0;842;2110;0;97;2029;1893;1543;2.261;0;0;0;834;8;1.223;887;0;0;97;0;2.029;0;0;1.893;1.543;0
14.01.15;11:00;0;2384;0;596;2166;0;4;1663;1808;1576;2.384;0;0;0;429;167;1.305;861;0;0;4;0;1.663;0;0;1.808;1.576;0
14.01.15;12:00;0;2135;0;576;2142;0;2;1821;1776;1621;2.135;0;0;0;158;418;1.403;739;0;0;2;0;1.821;0;0;1.776;1.621;0
14.01.15;13:00;0;2248;0;555;2076;0;2;1727;1924;1553;2.248;0;0;0;165;390;1.345;731;0;0;2;0;1.727;0;0;1.924;1.553;0
14.01.15;14:00;0;2169;0;970;1910;0;2;1794;1897;1707;2.169;0;0;0;168;802;1.276;634;0;0;2;0;1.794;0;0;1.897;1.707;0
14.01.15;15:00;0;2207;0;1018;1662;0;320;1810;2103;1519;2.207;0;0;0;181;837;1.165;497;0;0;0;320;1.810;0;0;2.103;1.519;0
14.01.15;16:00;0;1990;0;992;1746;0;388;1598;2124;1566;1.990;0;0;0;182;810;1.133;613;0;0;0;388;1.598;0;0;2.124;1.566;0
14.01.15;17:00;0;2024;0;1001;1679;0;468;1102;2469;1441;2.024;0;0;0;156;845;996;683;0;0;0;468;1.102;0;0;2.469;1.441;0
14.01.15;18:00;0;2204;0;938;1694;0;500;1052;1002;1302;2.204;0;0;0;161;777;909;785;0;0;0;500;1.052;0;0;1.002;1.302;0
14.01.15;19:00;0;1846;0;869;1755;0;426;1540;954;1503;1.846;0;0;0;140;729;987;768;0;0;0;426;1.540;0;0;954;1.503;0
14.01.15;20:00;0;1740;0;588;2001;0;44;2158;1570;1759;1.740;0;0;0;159;429;1.209;792;0;0;0;44;2.158;0;0;1.570;1.759;0
14.01.15;21:00;0;2486;0;417;1939;0;191;2137;1932;1533;2.486;0;0;0;187;230;1.087;852;0;0;191;0;2.137;0;0;1.932;1.533;0
14.01.15;22:00;0;2570;0;887;1995;0;150;2183;2022;1486;2.570;0;0;0;887;0;946;1.049;0;0;150;0;2.183;0;0;2.022;1.486;0
14.01.15;23:00;0;2257;0;1158;2031;0;102;2560;1885;1532;2.257;0;0;0;1.158;0;837;1.194;0;0;102;0;2.560;0;0;1.885;1.532;0
15.01.15;00:00;0;2406;0;934;1903;0;101;1912;2121;1347;2.406;0;0;0;934;0;609;1.294;0;0;101;0;1.912;0;0;2.121;1.347;0
15.01.15;01:00;0;2761;0;986;1811;0;102;2288;2355;1167;2.761;0;0;0;986;0;552;1.259;0;0;102;0;2.288;0;0;2.355;1.167;0
15.01.15;02:00;0;2810;0;961;1773;0;77;2413;2408;1199;2.810;0;0;0;961;0;635;1.138;0;0;77;0;2.413;0;0;2.408;1.199;0
15.01.15;03:00;0;2698;0;818;1658;0;77;2407;2656;1329;2.698;0;0;0;817;1;577;1.081;0;0;77;0;2.407;0;0;2.656;1.329;0
15.01.15;04:00;0;2793;0;766;1726;0;77;2396;2831;1578;2.793;0;0;0;766;0;836;890;0;0;77;0;2.396;0;0;2.831;1.578;0
15.01.15;05:00;0;2846;0;755;1997;0;77;2703;2577;1761;2.846;0;0;0;755;0;1.172;825;0;0;77;0;2.703;0;0;2.577;1.761;0
